name,native notation,kbsm,affine,arrow,mock,yamada,flip,mirror,unique,mutant,kiral,rotatable
7_953,a=V(b0) b=X(a0 c0 d3 e0) c=X(b1 f3 g3 d0) d=X(c3 g2 h3 b2) e=X(b3 h2 f1 f0) f=X(e3 e2 g0 c1) g=X(f2 h0 d1 c2) h=X(g1 i0 e1 d2) i=V(h1) ['name'='7_953'],-A**19 + 2*A**15 - 4*A**11 - 2*A**9 + 3*A**7 + 4*A**5 - A**3 - 2*A,0,A**4 - 2 + 4/A**4 + 2*L1/A**6 - 3/A**8 - 4*L1/A**10 + A**(-12) + 2*L1/A**14,-w**4 + 4*w**2 + 2*w - 4 - 4/w + 2/w**2 + 2/w**3,2*A**25 - 4*A**23 + A**22 + 6*A**21 - 3*A**20 - 2*A**19 + 8*A**18 - 4*A**16 + 3*A**15 - 2*A**13 - 3*A**12 + 4*A**11 - 6*A**9 + 7*A**8 + 3*A**7 - 5*A**6 + A**5 + 3*A**4 - 2*A**3 - 3*A**2 + A + 1,7_953,7_400,True,False,True,True
7_968,a=V(b0) b=X(a0 c0 d3 d2) c=X(b1 d1 e3 e2) d=X(f3 c1 b3 b2) e=X(g3 g2 c3 c2) f=X(h3 h2 g0 d0) g=X(f2 h0 e1 e0) h=X(g1 i0 f1 f0) i=V(h1) ['name'='7_968'],-A**24 + 3*A**20 + 2*A**18 - 3*A**16 - 4*A**14 + A**12 + 4*A**10 + A**8 - 2*A**6 - A**4 + 1,2*t - 4 + 2/t,-A**12 + 3*A**8 + 2*A**6*L1 - 3*A**4 - 4*A**2*L1 + 1 + 4*L1/A**2 + A**(-4) - 2*L1/A**6 - 1/A**8 + A**(-12),w**4 + 2*w**3 - 2*w**2 - 4*w + 3 + 4/w - 2/w**3 - 1/w**4,-A**25 + 2*A**24 - 7*A**22 + 7*A**21 + 4*A**20 - 11*A**19 + 6*A**18 + 5*A**17 - 7*A**16 + A**14 - 6*A**12 + 7*A**10 - 7*A**9 - 2*A**8 + 10*A**7 - 5*A**6 - 6*A**5 + 6*A**4 - 4*A**2 + A + 1,7_968,7_1342,True,False,True,True
6_253,a=V(b0) b=X(a0 c0 d3 e0) c=X(b1 e3 f3 d0) d=X(c3 f2 g3 b2) e=X(b3 g2 f0 c1) f=X(e2 g0 d1 c2) g=X(f1 h0 e1 d2) h=V(g1) ['name'='6_253'],A**16 - 2*A**12 - 2*A**10 + 2*A**8 + 4*A**6 + A**4 - 2*A**2 - 1,0,A**4 - 2 - 2*L1/A**2 + 2/A**4 + 4*L1/A**6 + A**(-8) - 2*L1/A**10 - 1/A**12,-w**4 - 2*w**3 + 2*w**2 + 4*w - 2/w,A**22 - A**21 - 2*A**20 + 4*A**19 - A**18 - 5*A**17 + 3*A**16 - A**15 - 4*A**14 + A**13 - A**12 - 3*A**10 + A**9 + 2*A**8 - 4*A**7 + 2*A**6 + 4*A**5 - 3*A**4 + 3*A**2 - A - 1,6_253,6_69,True,False,True,True
7_1023,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e3 f3 b2) d=X(b3 g0 h3 h2) e=X(h1 h0 f0 c1) f=X(e2 g2 g1 c2) g=X(d1 f2 f1 i0) h=X(e1 e0 d3 d2) i=V(g3) ['name'='7_1023'],-A**19 + A**15 - 2*A**11 + 3*A**7 + 2*A**5 - 2*A**3 - 2*A,-2*t + 4 - 2/t,A**16 - A**12 + 2*A**8 - 3*A**4 - 2*A**2*L1 + 2 + 2*L1/A**2,-3*w**2 - 2*w + 5 + 2/w - 1/w**2,A**25 - A**24 - A**23 + 2*A**22 + A**21 - 3*A**20 + 3*A**18 - 2*A**17 + 2*A**15 + 3*A**11 - A**10 - A**9 + 4*A**8 - A**7 - 2*A**6 + 2*A**5 - A**3 - A**2 + A + 1,7_1023,7_947,True,False,True,True
7_1058,a=V(b0) b=X(a0 c3 d3 e0) c=X(e3 f0 g0 b1) d=X(g3 h0 h3 b2) e=X(b3 h2 f1 c0) f=X(c1 e2 h1 g2) g=X(c2 i0 f3 d0) h=X(d1 f2 e1 d2) i=V(g1) ['name'='7_1058'],A**22 - 3*A**18 + 5*A**14 + 2*A**12 - 5*A**10 - 4*A**8 + 4*A**6 + 4*A**4 - A**2 - 2,2*t - 4 + 2/t,A**4 - 3 + 5/A**4 + 2*L1/A**6 - 5/A**8 - 4*L1/A**10 + 4/A**12 + 4*L1/A**14 - 1/A**16 - 2*L1/A**18,-2*w**4 - 2*w**3 + 7*w**2 + 6*w - 6 - 4/w + 3/w**2 - 1/w**4,3*A**27 - A**26 - 7*A**25 + 6*A**24 + 6*A**23 - 12*A**22 + 3*A**21 + 13*A**20 - 9*A**19 - 3*A**18 + 10*A**17 - 2*A**16 - 4*A**15 + A**14 + 9*A**13 - 6*A**12 - 7*A**11 + 15*A**10 - 4*A**9 - 11*A**8 + 9*A**7 + 2*A**6 - 8*A**5 + 4*A**3 - A**2 - A + 1,7_1058,7_1095,True,False,True,True
7_1095,a=V(b0) b=X(a0 c0 d3 e3) c=X(b1 e2 f3 g0) d=X(g3 g2 h3 b2) e=X(h2 f0 c1 b3) f=X(e1 h0 g1 c2) g=X(c3 f2 d1 d0) h=X(f1 i0 e0 d2) i=V(h1) ['name'='7_1095'],-2*A**24 - A**22 + 4*A**20 + 4*A**18 - 4*A**16 - 5*A**14 + 2*A**12 + 5*A**10 - 3*A**6 + A**2,-2*t + 4 - 2/t,-2*A**18*L1 - A**16 + 4*A**14*L1 + 4*A**12 - 4*A**10*L1 - 5*A**8 + 2*A**6*L1 + 5*A**4 - 3 + A**(-4),-w**4 + 3*w**2 - 4*w - 6 + 6/w + 7/w**2 - 2/w**3 - 2/w**4,-A**27 + A**26 + A**25 - 4*A**24 + 8*A**22 - 2*A**21 - 9*A**20 + 11*A**19 + 4*A**18 - 15*A**17 + 7*A**16 + 6*A**15 - 9*A**14 - A**13 + 4*A**12 + 2*A**11 - 10*A**10 + 3*A**9 + 9*A**8 - 13*A**7 - 3*A**6 + 12*A**5 - 6*A**4 - 6*A**3 + 7*A**2 + A - 3,7_1095,7_1058,True,False,True,True
7_1111,a=V(b0) b=X(a0 c0 d3 e0) c=X(b1 e3 f3 g0) d=X(g3 g2 h3 b2) e=X(b3 h2 f0 c1) f=X(e2 h0 g1 c2) g=X(c3 f2 d1 d0) h=X(f1 i0 e1 d2) i=V(h1) ['name'='7_1111'],A**22 - 2*A**18 - 2*A**16 + 3*A**14 + 4*A**12 - A**10 - 4*A**8 - A**6 + 2*A**4 + A**2,-2*t + 4 - 2/t,A**16 - 2*A**12 - 2*A**10*L1 + 3*A**8 + 4*A**6*L1 - A**4 - 4*A**2*L1 - 1 + 2*L1/A**2 + A**(-4),-3*w**2 - 4*w + 4 + 6/w + w**(-2) - 2/w**3 - 1/w**4,-A**25 + 2*A**24 + A**23 - 6*A**22 + 5*A**21 + 3*A**20 - 9*A**19 + 5*A**18 + 4*A**17 - 5*A**16 + A**15 + 2*A**14 + 2*A**13 - 3*A**12 + A**11 + 7*A**10 - 5*A**9 - 2*A**8 + 8*A**7 - 4*A**6 - 4*A**5 + 5*A**4 - 3*A**2 + A + 1,7_1111,7_491,True,False,True,True
7_1113,a=V(b0) b=X(a0 c0 d3 d2) c=X(b1 d1 e3 f0) d=X(f3 c1 b3 b2) e=X(g0 h0 f1 c2) f=X(c3 e2 g1 d0) g=X(e0 f2 h3 h2) h=X(e1 i0 g3 g2) i=V(h1) ['name'='7_1113'],-A**25 + 3*A**21 + 4*A**19 - 3*A**17 - 8*A**15 - 2*A**13 + 6*A**11 + 4*A**9 - 2*A**7 - 3*A**5 + A,-2*t + 4 - 2/t,A**16 - 3*A**12 - 4*A**10*L1 + 3*A**8 + 8*A**6*L1 + 2*A**4 - 6*A**2*L1 - 4 + 2*L1/A**2 + 3/A**4 - 1/A**8,-w**2 - 4*w + 1 + 8/w + 2/w**2 - 6/w**3 - 2/w**4 + 2/w**5 + w**(-6),3*A**27 - A**26 - 10*A**25 + 9*A**24 + 9*A**23 - 22*A**22 + 5*A**21 + 20*A**20 - 20*A**19 - 3*A**18 + 17*A**17 - 5*A**16 - 6*A**15 + 4*A**14 + 13*A**13 - 10*A**12 - 9*A**11 + 23*A**10 - 7*A**9 - 19*A**8 + 19*A**7 + 4*A**6 - 15*A**5 + 5*A**4 + 6*A**3 - 4*A**2 - A + 1,7_1113,7_57,True,False,True,True
6_310,a=V(b0) b=X(a0 c3 d3 d2) c=X(e3 e2 f0 b1) d=X(g3 e0 b3 b2) e=X(d1 g2 c1 c0) f=X(c2 h0 g1 g0) g=X(f3 f2 e1 d0) h=V(f1) ['name'='6_310'],A**20 - 2*A**16 + 3*A**12 - 3*A**8 - 2*A**6 + 2*A**4 + 2*A**2,-2*t + 4 - 2/t,A**20 - 2*A**16 + 3*A**12 - 3*A**8 - 2*A**6*L1 + 2*A**4 + 2*A**2*L1,-w**4 + 3*w**2 - 4 - 2/w + 3/w**2 + 2/w**3,-A**24 + 3*A**23 - 5*A**21 + 3*A**20 - 3*A**18 + 2*A**17 + 2*A**16 + A**15 - 2*A**14 + A**13 + A**12 - 5*A**11 - A**10 + 2*A**9 - 4*A**8 - A**7 + 3*A**6 - 2*A**4 + A**3 + A**2 - A - 1,6_310,6_149,True,False,True,True
7_1294,a=V(b0) b=X(a0 c0 c3 d3) c=X(b1 d2 e3 b2) d=X(f3 g0 c1 b3) e=X(g3 h0 h3 c2) f=X(h2 g2 g1 d0) g=X(d1 f2 f1 e0) h=X(e1 i0 f0 e2) i=V(h1) ['name'='7_1294'],A**24 + 2*A**22 + A**20 - 4*A**18 - 3*A**16 + 4*A**14 + 5*A**12 - 2*A**10 - 5*A**8 + 3*A**4 - 1,2*t - 4 + 2/t,A**(-12) + 2*L1/A**14 + A**(-16) - 4*L1/A**18 - 3/A**20 + 4*L1/A**22 + 5/A**24 - 2*L1/A**26 - 5/A**28 + 3/A**32 - 1/A**36,w**6 + 2*w**5 + w**4 - 4*w**3 - 4*w**2 + 4*w + 6 - 2/w - 5/w**2 + 2/w**4,A**27 - 2*A**25 + 3*A**24 + 5*A**23 - 6*A**22 + A**21 + 13*A**20 - 4*A**19 - 9*A**18 + 12*A**17 - 13*A**15 + 6*A**14 + 5*A**13 - 7*A**12 - A**11 + 6*A**10 + 3*A**9 - 12*A**8 + 4*A**7 + 10*A**6 - 15*A**5 + A**4 + 10*A**3 - 6*A**2 - 2*A + 3,7_1294,7_288,True,False,True,True
6_327,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e3 f3 b2) d=X(b3 g0 e1 e0) e=X(d3 d2 f0 c1) f=X(e2 g2 g1 c2) g=X(d1 f2 f1 h0) h=V(g3) ['name'='6_327'],A**16 - A**12 + 2*A**8 + 2*A**6 - A**4 - 2*A**2,2*t - 4 + 2/t,A**(-8) - 1/A**12 + 2/A**16 + 2*L1/A**18 - 1/A**20 - 2*L1/A**22,2*w**4 + 2*w**3 - w**2 - 2*w - 1/w**2 + w**(-4),-2*A**22 - 2*A**21 - A**20 - A**19 - 3*A**18 - A**17 + 2*A**16 + 2*A**13 - A**12 - A**10 + A**9 - A**8 - A**7 + 3*A**6 + A**3 + A**2 - A - 1,6_327,6_213,True,False,True,True
7_1325,a=V(b0) b=X(a0 c0 d3 e3) c=X(b1 f0 g3 d0) d=X(c3 g2 h3 b2) e=X(h2 f2 f1 b3) f=X(c1 e2 e1 g0) g=X(f3 h0 d1 c2) h=X(g1 i0 e0 d2) i=V(h1) ['name'='7_1325'],2*A**22 + 2*A**20 - 4*A**18 - 5*A**16 + 2*A**14 + 6*A**12 - 4*A**8 + 3*A**4 - 1,0,2*A**10*L1 + 2*A**8 - 4*A**6*L1 - 5*A**4 + 2*A**2*L1 + 6 - 4/A**4 + 3/A**8 - 1/A**12,w**4 - 4*w**2 + 2*w + 8 - 4/w - 6/w**2 + 2/w**3 + 2/w**4,A**27 - A**26 - 3*A**25 + 2*A**24 + 5*A**23 - 3*A**22 - 6*A**21 + 8*A**20 + 4*A**19 - 13*A**18 + 5*A**17 + 9*A**16 - 11*A**15 + A**14 + 8*A**13 - 3*A**12 - 3*A**11 + 3*A**10 + 7*A**9 - 8*A**8 - 4*A**7 + 14*A**6 - 5*A**5 - 8*A**4 + 10*A**3 - 4*A + 1,7_1325,7_1738,True,False,True,True
7_1342,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 d3 e3 b2) d=X(b3 f0 f3 c1) e=X(g0 h0 h3 c2) f=X(d1 g2 g1 d2) g=X(e0 f2 f1 h2) h=X(e1 i0 g3 e2) i=V(h1) ['name'='7_1342'],A**24 - A**20 - 2*A**18 + A**16 + 4*A**14 + A**12 - 4*A**10 - 3*A**8 + 2*A**6 + 3*A**4 - 1,-2*t + 4 - 2/t,A**12 - A**8 - 2*A**6*L1 + A**4 + 4*A**2*L1 + 1 - 4*L1/A**2 - 3/A**4 + 2*L1/A**6 + 3/A**8 - 1/A**12,-w**4 - 2*w**3 + 4*w + 3 - 4/w - 2/w**2 + 2/w**3 + w**(-4),-A**25 - A**24 + 4*A**23 - 6*A**21 + 6*A**20 + 5*A**19 - 10*A**18 + 2*A**17 + 7*A**16 - 7*A**15 + 6*A**13 - A**11 + 7*A**9 - 5*A**8 - 6*A**7 + 11*A**6 - 4*A**5 - 7*A**4 + 7*A**3 - 2*A + 1,7_1342,7_968,True,False,True,True
5_80,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e0 d1 b2) d=X(b3 c2 f3 f2) e=X(c1 g0 f1 f0) f=X(e3 e2 d3 d2) g=V(e1) ['name'='5_80'],A**20 - A**16 + 2*A**12 - A**8 + A**4 - 1,0,A**(-4) - 1/A**8 + 2/A**12 - 1/A**16 + A**(-20) - 1/A**24,2*w**2 - 3 + 2/w**2,A**19 + A**17 + 2*A**16 + A**15 + 2*A**14 + 2*A**13 + A**11 - A**10 - A**8 - A**7 - A**5 - A**4 + 1,5_80,5_48,True,False,True,True
7_1537,a=V(b0) b=X(a0 c0 c3 d3) c=X(b1 e0 f3 b2) d=X(g0 h0 h3 b3) e=X(c1 h2 h1 f0) f=X(e3 g2 g1 c2) g=X(d0 f2 f1 i0) h=X(d1 e2 e1 d2) i=V(g3) ['name'='7_1537'],2*A**23 + 2*A**21 - 2*A**19 - 4*A**17 + 3*A**13 - 3*A**9 + 2*A**5 - A,-2*t + 4 - 2/t,-2*A**26*L1 - 2*A**24 + 2*A**22*L1 + 4*A**20 - 3*A**16 + 3*A**12 - 2*A**8 + A**4,3*w**2 - 2*w - 7 + 2/w + 5/w**2,-A**27 - A**26 + A**25 + A**24 - 2*A**23 + 4*A**21 + A**20 - 4*A**19 + 3*A**18 + 3*A**17 - 4*A**16 + A**15 + 4*A**14 - 3*A**13 - 2*A**12 + 3*A**11 - 2*A**10 - 2*A**9 - 2*A**8 + 4*A**7 - 3*A**6 - 5*A**5 + 5*A**4 - 2*A**3 - 3*A**2 + A - 1,7_1537,7_842,True,False,True,True
5_90,a=V(b0) b=X(a0 c3 d3 d2) c=X(d1 e0 f0 b1) d=X(e1 c0 b3 b2) e=X(c1 d0 f3 f2) f=X(c2 g0 e3 e2) g=V(f1) ['name'='5_90'],A**14 - 2*A**10 + 3*A**6 + 2*A**4 - A**2 - 2,2*t - 4 + 2/t,A**(-4) - 2/A**8 + 3/A**12 + 2*L1/A**14 - 1/A**16 - 2*L1/A**18,3*w**2 + 2*w - 3 - 2/w + w**(-2),3*A**21 + A**20 - 2*A**19 + 3*A**18 + A**17 - 2*A**16 + 2*A**15 + A**13 - A**12 + 2*A**11 + 2*A**10 - 2*A**9 + A**8 + A**7 - 3*A**6 - 2*A**5 + A**4 - A**3 - A**2 + A + 1,5_90,5_35,True,False,True,True
5_91,a=V(b0) b=X(a0 c0 d3 c1) c=X(b1 b3 d2 e0) d=X(f3 e1 c2 b2) e=X(c3 d1 f2 f0) f=X(e3 g0 e2 d0) g=V(f1) ['name'='5_91'],A**14 + 2*A**12 - 2*A**8 - A**6 + A**2,2*t - 4 + 2/t,A**(-4) + 2*L1/A**6 - 2*L1/A**10 - 1/A**12 + A**(-16),w**2 + 2*w + 1 - 2/w - 1/w**2,-A**17 - A**16 + A**15 - A**14 - A**13 + A**12 - A**10 - 2*A**8 - A**7 - 2*A**6 + A**4 - A**3 + 2*A**2 + A - 1,5_91,5_40,True,False,True,True
7_1738,a=V(b0) b=X(a0 c3 d3 e0) c=X(f3 f2 g0 b1) d=X(g3 h0 e1 b2) e=X(b3 d2 h3 f0) f=X(e3 h2 c1 c0) g=X(c2 i0 h1 d0) h=X(d1 g2 f1 e2) i=V(g1) ['name'='7_1738'],-A**24 + 3*A**20 - 4*A**16 + 6*A**12 + 2*A**10 - 5*A**8 - 4*A**6 + 2*A**4 + 2*A**2,0,-A**12 + 3*A**8 - 4*A**4 + 6 + 2*L1/A**2 - 5/A**4 - 4*L1/A**6 + 2/A**8 + 2*L1/A**10,2*w**4 + 2*w**3 - 6*w**2 - 4*w + 8 + 2/w - 4/w**2 + w**(-4),-A**27 + 4*A**26 - 10*A**24 + 8*A**23 + 5*A**22 - 14*A**21 + 4*A**20 + 8*A**19 - 7*A**18 - 3*A**17 + 3*A**16 + 3*A**15 - 8*A**14 - A**13 + 11*A**12 - 9*A**11 - 5*A**10 + 13*A**9 - 4*A**8 - 8*A**7 + 6*A**6 + 3*A**5 - 5*A**4 - 2*A**3 + 3*A**2 + A - 1,7_1738,7_1325,True,False,True,True
7_1967,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 d3 e3 b2) d=X(b3 f0 e0 c1) e=X(d2 f3 g3 c2) f=X(d1 h0 g0 e1) g=X(f2 h3 h1 e2) h=X(f1 g2 i0 g1) i=V(h2) ['name'='7_1967'],A**18 - A**14 - 2*A**12 + 2*A**8 + 2*A**6 - A**2,-2*t + 4 - 2/t,A**12 - A**8 - 2*A**6*L1 + 2*A**2*L1 + 2 - 1/A**4,-w**4 - 2*w**3 + 2*w + 2,-A**19 - A**18 + 2*A**17 - A**15 + 3*A**14 + A**13 + 2*A**11 + A**9 - A**8 + A**7 + A**6 - 2*A**5 + A**4 + A**3 - 2*A**2 + 1,7_1967,7_157,True,False,True,True
6_9,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e0 e3 b2) d=X(b3 f0 g3 h0) e=X(c1 g2 f1 c2) f=X(d1 e2 g1 g0) g=X(f3 f2 e1 d2) h=V(d3) ['name'='6_9'],-A**25 + A**21 - A**17 + 2*A**13 - 2*A**9 + A**5 - A,0,A**16 - A**12 + A**8 - 2*A**4 + 2 - 1/A**4 + A**(-8),-2*w**2 + 5 - 2/w**2,-A**22 + A**18 + A**17 - 2*A**13 - A**12 - A**11 - A**10 - A**8 + A**7 + A**4 - A**3 - A**2 - 1,6_9,6_214,True,False,True,True
7_544,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 d3 e3 b2) d=X(b3 f0 g3 c1) e=X(g2 h0 h3 c2) f=X(d1 h2 g1 g0) g=X(f3 f2 e0 d2) h=X(e1 i0 f1 e2) i=V(h1) ['name'='7_544'],-A**26 + 2*A**22 + 2*A**20 - A**18 - 4*A**16 + 4*A**12 + 2*A**10 - 2*A**8 - 2*A**6 + A**2,2*t - 4 + 2/t,-A**8 + 2*A**4 + 2*A**2*L1 - 1 - 4*L1/A**2 + 4*L1/A**6 + 2/A**8 - 2*L1/A**10 - 2/A**12 + A**(-16),w**6 + 2*w**5 - w**4 - 4*w**3 + 4*w + 2 - 2/w - 1/w**2,-A**24 - 2*A**23 + 4*A**22 + 3*A**21 - 8*A**20 + 4*A**19 + 6*A**18 - 11*A**17 - A**16 + 4*A**15 - 5*A**14 - A**13 + A**12 + 4*A**11 - 4*A**10 - 2*A**9 + 9*A**8 - 5*A**7 - 6*A**6 + 8*A**5 - A**4 - 6*A**3 + 3*A**2 + 2*A - 1,7_544,7_856,True,False,True,True
7_466,a=V(b0) b=X(a0 c0 d3 d2) c=X(b1 e0 f3 d0) d=X(c3 e1 b3 b2) e=X(c1 d1 g0 f0) f=X(e3 h0 g1 c2) g=X(e2 f2 h3 h2) h=X(f1 i0 g3 g2) i=V(h1) ['name'='7_466'],-2*A**24 - A**22 + 4*A**20 + 3*A**18 - 4*A**16 - 5*A**14 + 2*A**12 + 5*A**10 - 2*A**6 + A**2,-2*t + 4 - 2/t,-2*A**30*L1 - A**28 + 4*A**26*L1 + 3*A**24 - 4*A**22*L1 - 5*A**20 + 2*A**18*L1 + 5*A**16 - 2*A**12 + A**8,w**4 - 2*w**3 - 3*w**2 + 4*w + 5 - 4/w - 5/w**2 + 2/w**3 + 3/w**4,-A**27 + A**26 + 2*A**25 - 4*A**24 - 2*A**23 + 7*A**22 - 3*A**21 - 8*A**20 + 11*A**19 + 4*A**18 - 12*A**17 + 7*A**16 + 5*A**15 - 7*A**14 + 4*A**12 + 3*A**11 - 9*A**10 + 3*A**9 + 9*A**8 - 12*A**7 - 2*A**6 + 10*A**5 - 7*A**4 - 5*A**3 + 4*A**2 - A - 3,7_466,7_906,True,False,True,True
7_1729,a=V(b0) b=X(a0 c0 d3 d2) c=X(b1 e0 f3 f2) d=X(g3 g2 b3 b2) e=X(c1 h0 g1 i0) f=X(i3 i2 c3 c2) g=X(i1 e2 d1 d0) h=V(e1) i=X(e3 g0 f1 f0) ['name'='7_1729'],-A**29 + 2*A**25 - 3*A**21 + 2*A**17 - 3*A**13 + 2*A**9 - A**5 + A,0,A**(-4) - 2/A**8 + 3/A**12 - 2/A**16 + 3/A**20 - 2/A**24 + A**(-28) - 1/A**32,4*w**2 - 7 + 4/w**2,A**25 - A**24 + A**23 + 2*A**22 - A**21 + 3*A**20 + A**19 - A**18 + 2*A**17 + 2*A**15 + A**14 + 2*A**13 + A**12 - A**11 - 2*A**10 - A**9 - 3*A**8 - 2*A**7 + A**6 - A**5 + A**3 + 1,7_1729,7_604,True,False,True,True
7_288,a=V(b0) b=X(a0 c3 d3 d2) c=X(d1 e0 f3 b1) d=X(g3 c0 b3 b2) e=X(c1 g2 f1 f0) f=X(e3 e2 h0 c2) g=X(h3 h2 e1 d0) h=X(f2 i0 g1 g0) i=V(h1) ['name'='7_288'],-A**24 + 3*A**20 - 5*A**16 - 2*A**14 + 5*A**12 + 4*A**10 - 3*A**8 - 4*A**6 + A**4 + 2*A**2 + 1,-2*t + 4 - 2/t,-A**36 + 3*A**32 - 5*A**28 - 2*A**26*L1 + 5*A**24 + 4*A**22*L1 - 3*A**20 - 4*A**18*L1 + A**16 + 2*A**14*L1 + A**12,2*w**4 - 5*w**2 - 2*w + 6 + 4/w - 4/w**2 - 4/w**3 + w**(-4) + 2/w**5 + w**(-6),-3*A**27 + 2*A**26 + 6*A**25 - 10*A**24 - A**23 + 15*A**22 - 10*A**21 - 4*A**20 + 12*A**19 - 3*A**18 - 6*A**17 + A**16 + 7*A**15 - 5*A**14 - 6*A**13 + 13*A**12 - 12*A**10 + 9*A**9 + 4*A**8 - 13*A**7 - A**6 + 6*A**5 - 5*A**4 - 3*A**3 + 2*A**2 - 1,7_288,7_1294,True,False,True,True
7_604,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e0 e3 b2) d=X(b3 e2 f3 g0) e=X(c1 f0 d1 c2) f=X(e1 h0 h3 d2) g=X(d3 h2 h1 i0) h=X(f1 g2 g1 f2) i=V(g3) ['name'='7_604'],A**29 - A**25 + 2*A**21 - 3*A**17 + 2*A**13 - 3*A**9 + 2*A**5 - A,0,-A**32 + A**28 - 2*A**24 + 3*A**20 - 2*A**16 + 3*A**12 - 2*A**8 + A**4,4*w**2 - 7 + 4/w**2,-A**25 - A**22 + A**20 - A**19 + 2*A**18 + 3*A**17 + A**16 + 2*A**15 + A**14 - A**13 - 2*A**12 - A**11 - 2*A**10 - 2*A**8 + A**7 - A**6 - 3*A**5 + A**4 - 2*A**3 - A**2 + A - 1,7_604,7_1729,True,False,True,True
6_285,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e0 d1 b2) d=X(b3 c2 e3 f0) e=X(c1 g0 g3 d2) f=X(d3 g2 g1 h0) g=X(e1 f2 f1 e2) h=V(f3) ['name'='6_285'],-A**25 + A**21 - 2*A**17 + 2*A**13 - 2*A**9 + 2*A**5 - A,0,A**4 - 1 + 2/A**4 - 2/A**8 + 2/A**12 - 2/A**16 + A**(-20),-w**4 + 3*w**2 - 3 + 3/w**2 - 1/w**4,-A**22 - A**19 - 2*A**16 - A**13 - A**10 - A**8 + A**7 - A**5 + 2*A**4 - A**3 + A - 1,6_285,6_437,True,False,True,True
6_437,a=V(b0) b=X(a0 c0 d3 d2) c=X(b1 e0 f3 d0) d=X(c3 f2 b3 b2) e=X(c1 g0 h3 h2) f=X(h1 h0 d1 c2) g=V(e1) h=X(f1 f0 e3 e2) ['name'='6_437'],A**26 - 2*A**22 + 2*A**18 - 2*A**14 + 2*A**10 - A**6 + A**2,0,A**20 - 2*A**16 + 2*A**12 - 2*A**8 + 2*A**4 - 1 + A**(-4),-w**4 + 3*w**2 - 3 + 3/w**2 - 1/w**4,-A**22 + A**21 - A**19 + 2*A**18 - A**17 + A**15 - A**14 - A**12 - A**9 - 2*A**6 - A**3 - 1,6_437,6_285,True,False,True,True
7_1730,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e0 e3 b2) d=X(b3 f0 f3 g0) e=X(c1 h0 i3 c2) f=X(d1 i2 h1 d2) g=V(d3) h=X(e1 f2 i1 i0) i=X(h3 h2 f1 e2) ['name'='7_1730'],A**29 - A**25 + A**21 - 2*A**17 + 2*A**13 - 2*A**9 + A**5 - A,0,-A**32 + A**28 - A**24 + 2*A**20 - 2*A**16 + 2*A**12 - A**8 + A**4,3*w**2 - 5 + 3/w**2,-A**25 + A**21 + A**20 - A**16 + A**14 + A**13 + A**12 + A**11 - 2*A**8 - A**7 - 2*A**6 - 2*A**5 - A**3 - A**2 - 1,7_1730,7_419,True,False,True,True
5_48,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e0 e3 b2) d=X(b3 e2 f3 f2) e=X(c1 f0 d1 c2) f=X(e1 g0 d3 d2) g=V(f1) ['name'='5_48'],A**21 - A**17 + A**13 - 2*A**9 + A**5 - A,0,-A**24 + A**20 - A**16 + 2*A**12 - A**8 + A**4,2*w**2 - 3 + 2/w**2,-A**19 + A**15 + A**14 + A**12 + A**11 + A**9 - A**8 - 2*A**6 - 2*A**5 - A**4 - 2*A**3 - A**2 - 1,5_48,5_80,True,False,True,True
7_703,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e0 e3 b2) d=X(b3 f0 g3 h0) e=X(c1 g2 f1 c2) f=X(d1 e2 i3 i2) g=X(i1 i0 e1 d2) h=V(d3) i=X(g1 g0 f3 f2) ['name'='7_703'],A**28 - A**24 + 2*A**20 - 2*A**16 + 3*A**12 - 2*A**8 + A**4 - 1,0,A**(-8) - 1/A**12 + 2/A**16 - 2/A**20 + 3/A**24 - 2/A**28 + A**(-32) - 1/A**36,2*w**4 - 3*w**2 + 3 - 3/w**2 + 2/w**4,A**25 + A**23 + 2*A**22 + A**21 + A**20 + 2*A**19 + 2*A**16 + A**13 - A**12 + A**11 - 2*A**10 - A**8 - 3*A**7 - A**5 - A**4 + A**3 + A**2 + 1,7_703,7_1216,True,False,True,True
