name,native notation,kbsm,affine,arrow,mock,yamada,flip,mirror,unique,mutant,kiral,rotatable,page,em,pd
6_55,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e3 d1 b2) d=X(b3 c2 f3 e0) e=X(d3 g0 g3 c1) f=X(g2 h0 g1 d2) g=X(e1 f2 f0 e2) h=V(f1) ['name'='6_55'],A**22 - 2*A**18 - A**16 + 3*A**14 + 3*A**12 - 2*A**10 - 4*A**8 + 2*A**4 + A**2,-t + 2 - 1/t,A**16 - 2*A**12 - A**10*L1 + 3*A**8 + 3*A**6*L1 - 2*A**4 - 4*A**2*L1 + 2*L1/A**2 + A**(-4),w**4 + 2*w**3 - 3*w**2 - 5*w + 3 + 3/w,A**25 - 3*A**23 + A**22 + 4*A**21 - 6*A**20 + 7*A**18 - 6*A**17 - A**16 + 4*A**15 - 2*A**14 - A**13 - A**12 + 3*A**11 - 3*A**10 - 5*A**9 + 6*A**8 - A**7 - 6*A**6 + 5*A**5 + A**4 - 4*A**3 + A**2 + A - 1,6_55,*,False,False,True,unlikely,92,"b0,a0c0c3d0,b1e3d1b2,b3c2f3e0,d3g0g3c1,g2h0g1d2,e1f2f0e2,f1","V[0],X[0,1,2,3],X[1,4,5,2],X[3,5,6,7],X[7,8,9,4],X[10,11,12,6],X[8,12,10,9],V[11]"
7_160,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 d3 e3 b2) d=X(b3 f0 f3 c1) e=X(f2 g0 h3 c2) f=X(d1 h2 e0 d2) g=X(e1 i0 h1 h0) h=X(g3 g2 f1 e2) i=V(g1) ['name'='7_160'],-A**26 + 2*A**22 + 2*A**20 - 2*A**18 - 5*A**16 + 5*A**12 + 3*A**10 - 2*A**8 - 2*A**6 + A**2,t - 2 + 1/t,-A**20 + 2*A**16 + 2*A**14*L1 - 2*A**12 - 5*A**10*L1 + 5*A**6*L1 + 3*A**4 - 2*A**2*L1 - 2 + A**(-4),w**4 + 2*w**3 - w**2 - 5*w + 5/w + 2/w**2 - 2/w**3 - 1/w**4,A**25 - A**24 - 4*A**23 + 6*A**22 + 3*A**21 - 12*A**20 + 6*A**19 + 9*A**18 - 12*A**17 + 2*A**16 + 7*A**15 - 5*A**14 - 2*A**13 + A**12 + 5*A**11 - 7*A**10 - 4*A**9 + 11*A**8 - 8*A**7 - 9*A**6 + 11*A**5 - 2*A**4 - 7*A**3 + 4*A**2 + 2*A - 1,7_160,*,False,False,True,unlikely,279,"b0,a0c0c3d0,b1d3e3b2,b3f0f3c1,f2g0h3c2,d1h2e0d2,e1i0h1h0,g3g2f1e2,g1","V[0],X[0,1,2,3],X[1,4,5,2],X[3,6,7,4],X[8,9,10,5],X[6,11,8,7],X[9,12,13,14],X[14,13,11,10],V[12]"
5_12,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e3 d1 b2) d=X(b3 c2 f3 e0) e=X(d3 f2 f0 c1) f=X(e2 g0 e1 d2) g=V(f1) ['name'='5_12'],A**15 - 2*A**11 - A**9 + 2*A**7 + 2*A**5 - A**3 - 2*A,-t**2 - t + 4 - 1/t - 1/t**2,-A**18*L1 + 2*A**14*L1 + A**12 - 2*A**10*L1 - A**8*L2 - A**8 + A**6*L1 + A**4*L2 + A**4,w**3 + w**2 - 3*w - 2 + 2/w + 2/w**2,A**22 - A**20 + 2*A**19 + A**18 - 3*A**17 + A**16 - 3*A**14 - A**12 + A**11 - A**10 + A**9 + 2*A**8 - 3*A**7 - A**6 + A**5 - 2*A**4 - A**3 + A**2 - 1,5_12,*,False,False,True,unlikely,24,"b0,a0c0c3d0,b1e3d1b2,b3c2f3e0,d3f2f0c1,e2g0e1d2,f1","V[0],X[0,1,2,3],X[1,4,5,2],X[3,5,6,7],X[7,8,9,4],X[9,10,8,6],V[10]"
7_171,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e3 f0 b2) d=X(b3 g0 e1 e0) e=X(d3 d2 f1 c1) f=X(c2 e2 h3 h2) g=X(d1 h1 i0 h0) h=X(g3 g1 f3 f2) i=V(g2) ['name'='7_171'],A**19 - A**17 - 3*A**15 + 3*A**11 + 2*A**9 - 2*A**7 - 2*A**5 + A,2*t - 4 + 2/t,-A**4 + A**2*L1 + 3 - 3/A**4 - 2*L1/A**6 + 2/A**8 + 2*L1/A**10 - L1/A**14,w**4 + w**3 - 2*w**2 - w + 4 + 1/w - 2/w**2 - 1/w**3,A**24 - 3*A**22 + 2*A**21 + 3*A**20 - 4*A**19 + A**18 + 4*A**17 - 2*A**16 + A**14 + 2*A**13 - 2*A**12 + 5*A**10 - 2*A**9 - A**8 + 4*A**7 - A**6 - 3*A**5 + A**4 + 2*A**3 - 2*A**2 - A + 1,7_171,*,False,False,True,unlikely,290,"b0,a0c0c3d0,b1e3f0b2,b3g0e1e0,d3d2f1c1,c2e2h3h2,d1h1i0h0,g3g1f3f2,g2","V[0],X[0,1,2,3],X[1,4,5,2],X[3,6,7,8],X[8,7,9,4],X[5,9,10,11],X[6,12,13,14],X[14,12,11,10],V[13]"
7_287,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 d3 e3 b2) d=X(b3 f0 g3 c1) e=X(g2 h0 f1 c2) f=X(d1 e2 h3 h2) g=X(h1 i0 e0 d2) h=X(e1 g0 f3 f2) i=V(g1) ['name'='7_287'],-A**26 - A**24 + 2*A**22 + 4*A**20 - 6*A**16 - 3*A**14 + 4*A**12 + 4*A**10 - A**8 - 2*A**6 + A**2,0,-A**20 - A**18*L1 + 2*A**16 + 4*A**14*L1 - 6*A**10*L1 - 3*A**8 + 4*A**6*L1 + 4*A**4 - A**2*L1 - 2 + A**(-4),w**4 + 3*w**3 - 7*w - 3 + 5/w + 4/w**2 - 1/w**3 - 1/w**4,-A**27 + A**26 + 3*A**25 - 4*A**24 - 3*A**23 + 9*A**22 - 2*A**21 - 12*A**20 + 11*A**19 + 5*A**18 - 15*A**17 + 6*A**16 + 7*A**15 - 7*A**14 - A**13 + 5*A**12 + 5*A**11 - 10*A**10 + 2*A**9 + 13*A**8 - 12*A**7 - 3*A**6 + 14*A**5 - 5*A**4 - 5*A**3 + 6*A**2 + A - 2,7_287,*,False,False,True,unlikely,406,"b0,a0c0c3d0,b1d3e3b2,b3f0g3c1,g2h0f1c2,d1e2h3h2,h1i0e0d2,e1g0f3f2,g1","V[0],X[0,1,2,3],X[1,4,5,2],X[3,6,7,4],X[8,9,10,5],X[6,10,11,12],X[13,14,8,7],X[9,13,12,11],V[14]"
6_75,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 d3 e3 b2) d=X(b3 f0 e0 c1) e=X(d2 g3 f1 c2) f=X(d1 e2 g1 g0) g=X(f3 f2 h0 e1) h=V(g2) ['name'='6_75'],-A**19 + 2*A**15 + 2*A**13 - A**11 - 3*A**9 + A**5 - A,-t**2 + 2 - 1/t**2,A**22*L1 - 2*A**18*L1 - A**16*L2 - A**16 + A**14*L1 + A**12*L2 + 2*A**12 - A**8 + A**4,w**3 + 2*w**2 - 2*w - 3 + 1/w + 2/w**2,-A**21 + 3*A**19 - 2*A**17 + 3*A**16 - A**15 - 2*A**14 + A**13 - A**12 - 2*A**10 + A**9 - 3*A**7 + A**6 + A**5 - 3*A**4 + A**2 - A - 1,6_75,*,False,False,True,unlikely,112,"b0,a0c0c3d0,b1d3e3b2,b3f0e0c1,d2g3f1c2,d1e2g1g0,f3f2h0e1,g2","V[0],X[0,1,2,3],X[1,4,5,2],X[3,6,7,4],X[7,8,9,5],X[6,9,10,11],X[11,10,12,8],V[12]"
7_96,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 d3 e0 b2) d=X(b3 f3 e1 c1) e=X(c2 d2 g3 g2) f=X(h3 h2 i0 d1) g=X(h1 h0 e3 e2) h=X(g1 g0 f1 f0) i=V(f2) ['name'='7_96'],A**20 + A**18 - A**16 - A**14 + A**12 + 2*A**10 - A**8 - 2*A**6 - A**4 + A**2 + 1,t - 2 + 1/t,A**2*L1 + 1 - L1/A**2 - 1/A**4 + L1/A**6 + 2/A**8 - L1/A**10 - 2/A**12 - L1/A**14 + A**(-16) + L1/A**18,-w**2 + w + 4 - 1/w - 2/w**2,A**25 - A**24 + A**23 + 2*A**22 - 2*A**21 + 2*A**20 + 3*A**19 - A**18 + A**17 + A**15 - 2*A**14 - A**13 + 2*A**12 - 2*A**11 - A**10 + 2*A**9 - A**7 + 2*A**6 + A**5 - A**4 + A**2 - 1,7_96,*,False,False,True,unlikely,215,"b0,a0c0c3d0,b1d3e0b2,b3f3e1c1,c2d2g3g2,h3h2i0d1,h1h0e3e2,g1g0f1f0,f2","V[0],X[0,1,2,3],X[1,4,5,2],X[3,6,7,4],X[5,7,8,9],X[10,11,12,6],X[13,14,9,8],X[14,13,11,10],V[12]"
7_252,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e0 f3 b2) d=X(b3 f2 g3 e1) e=X(c1 d3 g2 h0) f=X(h3 h2 d1 c2) g=X(h1 i0 e2 d2) h=X(e3 g0 f1 f0) i=V(g1) ['name'='7_252'],-A**24 + 3*A**20 + A**18 - 5*A**16 - 4*A**14 + 3*A**12 + 5*A**10 - 2*A**6 + A**2,-2*t + 4 - 2/t,-A**30*L1 + 3*A**26*L1 + A**24 - 5*A**22*L1 - 4*A**20 + 3*A**18*L1 + 5*A**16 - 2*A**12 + A**8,w**4 - w**3 - 2*w**2 + 3*w + 3 - 5/w - 4/w**2 + 3/w**3 + 3/w**4,A**26 - 3*A**24 + 2*A**23 + 4*A**22 - 7*A**21 - 3*A**20 + 10*A**19 - 3*A**18 - 9*A**17 + 10*A**16 + A**15 - 6*A**14 + 4*A**13 + 4*A**12 - 6*A**10 + 7*A**9 + 3*A**8 - 12*A**7 + 4*A**6 + 6*A**5 - 10*A**4 - 2*A**3 + 4*A**2 - 2*A - 3,7_252,*,False,False,True,unlikely,371,"b0,a0c0c3d0,b1e0f3b2,b3f2g3e1,c1d3g2h0,h3h2d1c2,h1i0e2d2,e3g0f1f0,g1","V[0],X[0,1,2,3],X[1,4,5,2],X[3,6,7,8],X[4,8,9,10],X[11,12,6,5],X[13,14,9,7],X[10,13,12,11],V[14]"
6_32,a=V(b0) b=X(a0 c0 c3 d3) c=X(b1 d2 e0 b2) d=X(f3 e1 c1 b3) e=X(c2 d1 g3 g2) f=X(g1 g0 h0 d0) g=X(f1 f0 e3 e2) h=V(f2) ['name'='6_32'],A**16 + A**14 - A**12 - 2*A**10 + A**8 + 3*A**6 + A**4 - 2*A**2 - 1,t**2 + 2*t - 6 + 2/t + t**(-2),A**(-8) + L1/A**10 - 1/A**12 - 2*L1/A**14 + A**(-16) + 3*L1/A**18 + L2/A**20 - 2*L1/A**22 - L2/A**24,2*w**4 + 2*w**3 - w**2 - 3*w - 1 + 2/w + w**(-2) - 1/w**3,-2*A**22 - A**21 + A**20 - A**19 - 3*A**18 + A**17 - 4*A**15 + A**14 + A**13 - 2*A**12 + A**11 + 2*A**9 - 2*A**8 + A**7 + 3*A**6 - 3*A**5 + 2*A**3 - A**2 - A + 1,6_32,*,False,False,True,unlikely,69,"b0,a0c0c3d3,b1d2e0b2,f3e1c1b3,c2d1g3g2,g1g0h0d0,f1f0e3e2,f2","V[0],X[0,1,2,3],X[1,4,5,2],X[6,7,4,3],X[5,7,8,9],X[10,11,12,6],X[11,10,9,8],V[12]"
7_156,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 d3 e0 b2) d=X(b3 f3 g0 c1) e=X(c2 g3 h3 h2) f=X(h1 h0 g1 d1) g=X(d2 f2 i0 e1) h=X(f1 f0 e3 e2) i=V(g2) ['name'='7_156'],A**12 - A**8 - A**6 + A**2 + 1,-t**2 - t + 4 - 1/t - 1/t**2,A**12 - A**8 - A**6*L1 - A**4*L2 + A**4 + A**2*L1 + L2,w**5 + w**4 - w**3 - w**2 - w - 1 + 2/w**2 + w**(-3),A**23 - A**21 + A**20 - A**16 - 2*A**14 - A**13 - A**11 + A**9 - A**8 - A**3 - 1,7_156,*,False,False,True,unlikely,275,"b0,a0c0c3d0,b1d3e0b2,b3f3g0c1,c2g3h3h2,h1h0g1d1,d2f2i0e1,f1f0e3e2,g2","V[0],X[0,1,2,3],X[1,4,5,2],X[3,6,7,4],X[5,8,9,10],X[11,12,13,6],X[7,13,14,8],X[12,11,10,9],V[14]"
7_95,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e3 d1 b2) d=X(b3 c2 f3 g0) e=X(h3 h2 f0 c1) f=X(e2 i0 g1 d2) g=X(d3 f2 h1 h0) h=X(g3 g2 e1 e0) i=V(f1) ['name'='7_95'],-A**24 + 2*A**20 - 3*A**16 + 4*A**12 + A**10 - 4*A**8 - 2*A**6 + 2*A**4 + 2*A**2,-t**2 - 2*t + 6 - 2/t - 1/t**2,-A**30*L1 + 2*A**26*L1 - 3*A**22*L1 + 4*A**18*L1 + A**16 - 4*A**14*L1 - A**12*L2 - A**12 + 2*A**10*L1 + A**8*L2 + A**8,w**5 + w**4 - 3*w**3 - w**2 + 4*w - 5/w - 1/w**2 + 3/w**3 + 2/w**4,-A**27 + 2*A**26 - 4*A**24 + 5*A**23 + 2*A**22 - 7*A**21 + 4*A**20 + 3*A**19 - 4*A**18 + A**16 + 2*A**15 - 4*A**14 + 5*A**12 - 6*A**11 - 2*A**10 + 6*A**9 - 4*A**8 - 3*A**7 + 3*A**6 - 3*A**4 - A**3 + A**2 - 1,7_95,*,False,False,True,unlikely,214,"b0,a0c0c3d0,b1e3d1b2,b3c2f3g0,h3h2f0c1,e2i0g1d2,d3f2h1h0,g3g2e1e0,f1","V[0],X[0,1,2,3],X[1,4,5,2],X[3,5,6,7],X[8,9,10,4],X[10,11,12,6],X[7,12,13,14],X[14,13,9,8],V[11]"
6_58,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e3 f3 b2) d=X(b3 f2 g3 e0) e=X(d3 g2 g1 c1) f=X(g0 h0 d1 c2) g=X(f0 e2 e1 d2) h=V(f1) ['name'='6_58'],-A**19 + A**15 - 3*A**11 - 2*A**9 + 2*A**7 + 3*A**5 - A,t - 2 + 1/t,A**(-8) - 1/A**12 + 3/A**16 + 2*L1/A**18 - 2/A**20 - 3*L1/A**22 + L1/A**26,2*w**4 + 2*w**3 - 2*w**2 - 3*w + 1 + 1/w - 1/w**2 + w**(-4),2*A**23 + 2*A**22 + A**20 + 5*A**19 - 2*A**17 + 3*A**16 - 3*A**14 + A**13 - A**12 - A**11 - 3*A**10 + A**9 + A**8 - 4*A**7 + 3*A**6 + 2*A**5 - 2*A**4 + 2*A**2 - 1,6_58,*,False,False,True,unlikely,95,"b0,a0c0c3d0,b1e3f3b2,b3f2g3e0,d3g2g1c1,g0h0d1c2,f0e2e1d2,f1","V[0],X[0,1,2,3],X[1,4,5,2],X[3,6,7,8],X[8,9,10,4],X[11,12,6,5],X[11,10,9,7],V[12]"
7_210,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 d3 e3 b2) d=X(b3 e2 f3 c1) e=X(f2 g0 d1 c2) f=X(h3 h2 e0 d2) g=X(e1 i0 h1 h0) h=X(g3 g2 f1 f0) i=V(g1) ['name'='7_210'],-A**25 + 2*A**21 + 2*A**19 - 2*A**17 - 4*A**15 + A**13 + 4*A**11 + A**9 - 3*A**7 - 2*A**5 + A,-t**2 + t + 1/t - 1/t**2,A**22*L1 - 2*A**18*L1 - A**16*L2 - A**16 + 2*A**14*L1 + 2*A**12*L2 + 2*A**12 - A**10*L1 - 2*A**8*L2 - 2*A**8 - A**6*L1 + A**4*L2 + 2*A**4 + 2*A**2*L1 - L1/A**2,w**3 + 2*w**2 - 2*w - 4 + 1/w + 5/w**2 + w**(-3) - 2/w**4 - 1/w**5,-A**26 + 4*A**24 - A**23 - 7*A**22 + 6*A**21 + 4*A**20 - 11*A**19 + 4*A**18 + 5*A**17 - 6*A**16 + 3*A**14 + 3*A**13 - 5*A**12 + 2*A**11 + 8*A**10 - 7*A**9 - 2*A**8 + 10*A**7 - 3*A**6 - 5*A**5 + 5*A**4 + 2*A**3 - 3*A**2 + 1,7_210,*,False,False,True,unlikely,329,"b0,a0c0c3d0,b1d3e3b2,b3e2f3c1,f2g0d1c2,h3h2e0d2,e1i0h1h0,g3g2f1f0,g1","V[0],X[0,1,2,3],X[1,4,5,2],X[3,6,7,4],X[8,9,6,5],X[10,11,8,7],X[9,12,13,14],X[14,13,11,10],V[12]"
7_305,a=V(b0) b=X(a0 c0 c3 d3) c=X(b1 d2 e0 b2) d=X(e3 f3 c1 b3) e=X(c2 f2 g3 d0) f=X(h0 g0 e1 d1) g=X(f1 h2 h1 e2) h=X(f0 g2 g1 i0) i=V(h3) ['name'='7_305'],-A**20 - 2*A**18 - A**16 + 3*A**14 + 4*A**12 - 3*A**8 - A**6 + A**4 + A**2,-t**2 - 2*t + 6 - 2/t - 1/t**2,-A**26*L1 - A**24*L2 - A**24 - A**22*L1 + A**20*L2 + 2*A**20 + 4*A**18*L1 - 3*A**14*L1 - A**12 + A**10*L1 + A**8,-w**3 + 2*w**2 + 2*w - 3 - 3/w + 2/w**3 + 2/w**4,-A**29 - A**28 + A**27 + A**26 - 2*A**25 + 4*A**23 + A**22 - 3*A**21 + 2*A**20 + 4*A**19 - 3*A**18 - 3*A**17 + 5*A**16 - 2*A**15 - 4*A**14 + 3*A**13 - A**12 - 2*A**11 - 2*A**10 + 5*A**9 - A**8 - 5*A**7 + 4*A**6 + A**5 - 4*A**4 - A**3 + A**2 - A - 2,7_305,*,False,False,True,unlikely,424,"b0,a0c0c3d3,b1d2e0b2,e3f3c1b3,c2f2g3d0,h0g0e1d1,f1h2h1e2,f0g2g1i0,h3","V[0],X[0,1,2,3],X[1,4,5,2],X[6,7,4,3],X[5,8,9,6],X[10,11,8,7],X[11,12,13,9],X[10,13,12,14],V[14]"
6_41,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 d3 e3 b2) d=X(b3 f0 f3 c1) e=X(g0 h0 g3 c2) f=X(d1 g2 g1 d2) g=X(e0 f2 f1 e2) h=V(e1) ['name'='6_41'],-A**20 + A**16 + 2*A**14 - A**12 - 3*A**10 + 3*A**6 + 2*A**4 - A**2 - 1,t**2 - 2*t + 2 - 2/t + t**(-2),-A**14*L1 + A**10*L1 + A**8*L2 + A**8 - A**6*L1 - 2*A**4*L2 - A**4 + 2*L2 + 1 + 2*L1/A**2 - L2/A**4 - L1/A**6,-2*w**3 - 3*w**2 + w + 5 + 2/w - 1/w**2 - 1/w**3,A**23 - 3*A**21 + 2*A**20 + 2*A**19 - 5*A**18 + A**17 + 4*A**16 - 3*A**15 + A**14 + 3*A**13 - 2*A**12 - A**11 - 3*A**10 + A**9 - 4*A**8 - 4*A**7 + 5*A**6 - 2*A**5 - 3*A**4 + 4*A**3 - A + 1,6_41,*,False,False,True,unlikely,78,"b0,a0c0c3d0,b1d3e3b2,b3f0f3c1,g0h0g3c2,d1g2g1d2,e0f2f1e2,e1","V[0],X[0,1,2,3],X[1,4,5,2],X[3,6,7,4],X[8,9,10,5],X[6,11,12,7],X[8,12,11,10],V[9]"
7_303,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 d3 e3 b2) d=X(b3 f3 e0 c1) e=X(d2 g0 f0 c2) f=X(e2 h3 g1 d1) g=X(e1 f2 h1 h0) h=X(g3 g2 i0 f1) i=V(h2) ['name'='7_303'],-A**18 + 2*A**14 + 3*A**12 - A**10 - 3*A**8 - A**6 + A**4 + A**2,t**2 - t - 1/t + t**(-2),-A**6*L1 + 2*A**2*L1 + L2 + 2 - L1/A**2 - L2/A**4 - 2/A**4 - L1/A**6 + A**(-8) + L1/A**10,-w**3 - 2*w**2 + w + 4 - 1/w**2,-A**24 + 2*A**23 + A**22 - 3*A**21 + 3*A**20 + 2*A**19 - 2*A**18 + 2*A**17 + A**16 + A**15 - 2*A**14 + A**13 + 2*A**12 - 3*A**11 + 2*A**9 - 2*A**8 - A**7 + 3*A**6 + A**5 - A**4 + A**3 + A**2 - A - 1,7_303,*,False,False,True,unlikely,422,"b0,a0c0c3d0,b1d3e3b2,b3f3e0c1,d2g0f0c2,e2h3g1d1,e1f2h1h0,g3g2i0f1,h2","V[0],X[0,1,2,3],X[1,4,5,2],X[3,6,7,4],X[7,8,9,5],X[9,10,11,6],X[8,11,12,13],X[13,12,14,10],V[14]"
2_1,a=V(b0) b=X(a0 c0 c3 c1) c=X(b1 b3 d0 b2) d=V(c2) ['name'='2_1'],A**8 + A**6 - A**2,t - 2 + 1/t,A**(-4) + L1/A**6 - L1/A**10,w**2 + w - 1/w,-A**12 - A**11 - A**10 - A**9 - A**8 - A**6 - A**4 + 1,2_1,*,False,False,True,unlikely,2,"b0,a0c0c3c1,b1b3d0b2,c2","V[0],X[0,1,2,3],X[1,3,4,2],V[4]"
7_307,a=V(b0) b=X(a0 c0 c3 d3) c=X(b1 d2 e3 b2) d=X(e2 f0 c1 b3) e=X(f3 g0 d0 c2) f=X(d1 h3 g1 e0) g=X(e1 f2 h1 h0) h=X(g3 g2 i0 f1) i=V(h2) ['name'='7_307'],A**21 - 4*A**17 - 3*A**15 + 4*A**13 + 6*A**11 - 5*A**7 - 2*A**5 + A**3 + A,-t**2 + t + 1/t - 1/t**2,-A**6*L1 + 4*A**2*L1 + 3 - 4*L1/A**2 - L2/A**4 - 5/A**4 + L2/A**8 + 4/A**8 + 2*L1/A**10 - 1/A**12 - L1/A**14,-w**3 - 2*w**2 + 3*w + 7 - 2/w - 5/w**2 + w**(-4),A**28 + 2*A**27 - 2*A**26 - 3*A**25 + 6*A**24 - 13*A**22 + 6*A**21 + 8*A**20 - 14*A**19 + 2*A**18 + 9*A**17 - 7*A**16 - 3*A**15 + 3*A**14 + 5*A**13 - 8*A**12 - A**11 + 13*A**10 - 9*A**9 - 7*A**8 + 12*A**7 - 2*A**6 - 9*A**5 + 4*A**4 + 3*A**3 - 3*A**2 + 1,7_307,*,False,False,True,unlikely,426,"b0,a0c0c3d3,b1d2e3b2,e2f0c1b3,f3g0d0c2,d1h3g1e0,e1f2h1h0,g3g2i0f1,h2","V[0],X[0,1,2,3],X[1,4,5,2],X[6,7,4,3],X[8,9,6,5],X[7,10,11,8],X[9,11,12,13],X[13,12,14,10],V[14]"
7_145,a=V(b0) b=X(a0 c0 c3 d3) c=X(b1 e0 f0 b2) d=X(f3 g0 g3 b3) e=X(c1 g2 h3 f1) f=X(c2 e3 h1 d0) g=X(d1 h0 e1 d2) h=X(g1 f2 i0 e2) i=V(h2) ['name'='7_145'],A**18 + A**16 - A**14 - 2*A**12 - A**10 + 2*A**8 + 2*A**6 - A**2,t - 2 + 1/t,A**6*L1 + A**4 - A**2*L1 - 2 - L1/A**2 + 2/A**4 + 2*L1/A**6 - L1/A**10,-w**4 - w**3 + 2*w**2 + 2*w + w**(-2) - 1/w**3 - 1/w**4,A**25 - A**23 - A**20 - 2*A**19 + 2*A**17 - 2*A**16 - A**15 + 2*A**14 - 2*A**13 - A**12 + 2*A**11 - A**10 - A**8 + A**7 - A**6 - 3*A**5 + 2*A**4 - 2*A**2 + A + 1,7_145,*,False,False,True,unlikely,264,"b0,a0c0c3d3,b1e0f0b2,f3g0g3b3,c1g2h3f1,c2e3h1d0,d1h0e1d2,g1f2i0e2,h2","V[0],X[0,1,2,3],X[1,4,5,2],X[6,7,8,3],X[4,9,10,11],X[5,11,12,6],X[7,13,9,8],X[13,12,14,10],V[14]"
7_296,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 d3 e0 b2) d=X(b3 e3 f3 c1) e=X(c2 f2 g3 d1) f=X(h0 g0 e1 d2) g=X(f1 h2 h1 e2) h=X(f0 g2 g1 i0) i=V(h3) ['name'='7_296'],A**22 + A**20 - 3*A**18 - 5*A**16 + A**14 + 7*A**12 + 3*A**10 - 3*A**8 - 3*A**6 + A**4 + A**2,-t**2 - t + 4 - 1/t - 1/t**2,A**22*L1 + A**20 - 3*A**18*L1 - A**16*L2 - 4*A**16 + A**14*L1 + A**12*L2 + 6*A**12 + 3*A**10*L1 - 3*A**8 - 3*A**6*L1 + A**4 + A**2*L1,-w**4 + 5*w**2 - 7 - 1/w + 4/w**2 + w**(-3),-A**27 + 2*A**25 - 3*A**24 - 2*A**23 + 9*A**22 - A**21 - 10*A**20 + 11*A**19 + 5*A**18 - 15*A**17 + 6*A**16 + 6*A**15 - 8*A**14 - A**13 + 3*A**12 + 3*A**11 - 11*A**10 + A**9 + 11*A**8 - 12*A**7 - 3*A**6 + 13*A**5 - 6*A**4 - 6*A**3 + 6*A**2 - 3,7_296,*,False,False,True,unlikely,415,"b0,a0c0c3d0,b1d3e0b2,b3e3f3c1,c2f2g3d1,h0g0e1d2,f1h2h1e2,f0g2g1i0,h3","V[0],X[0,1,2,3],X[1,4,5,2],X[3,6,7,4],X[5,8,9,6],X[10,11,8,7],X[11,12,13,9],X[10,13,12,14],V[14]"
7_94,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e0 d1 b2) d=X(b3 c2 f3 g3) e=X(c1 h0 h3 f0) f=X(e3 i0 g0 d2) g=X(f2 h2 h1 d3) h=X(e1 g2 g1 e2) i=V(f1) ['name'='7_94'],A**22 + A**20 - 2*A**18 - 3*A**16 + 2*A**14 + 4*A**12 - 3*A**8 + 2*A**4 - 1,-t**2 + t + 1/t - 1/t**2,A**4 + A**2*L1 - L2 - 1 - 3*L1/A**2 + L2/A**4 + A**(-4) + 4*L1/A**6 - 3*L1/A**10 + 2*L1/A**14 - L1/A**18,-w**4 - 2*w**3 + 2*w**2 + 5*w - 4/w + w**(-2) + 2/w**3 - 1/w**4 - 1/w**5,-A**26 - A**25 + A**24 + A**23 - A**22 - A**21 + 4*A**20 + 2*A**19 - 5*A**18 + 4*A**17 + 4*A**16 - 5*A**15 + 2*A**14 + 3*A**13 - 3*A**12 + A**10 + 3*A**9 - 3*A**8 - A**7 + 6*A**6 - 4*A**5 - 3*A**4 + 5*A**3 - A**2 - 2*A + 1,7_94,*,False,False,True,unlikely,213,"b0,a0c0c3d0,b1e0d1b2,b3c2f3g3,c1h0h3f0,e3i0g0d2,f2h2h1d3,e1g2g1e2,f1","V[0],X[0,1,2,3],X[1,4,5,2],X[3,5,6,7],X[4,8,9,10],X[10,11,12,6],X[12,13,14,7],X[8,14,13,9],V[11]"
