name,native notation,kbsm,affine,arrow,mock,yamada,flip,mirror,unique,mutant,kiral,rotatable,page,em,pd
6_48,a=V(b0) b=X(a0 c0 c3 d3) c=X(b1 d2 e3 b2) d=X(f3 e0 c1 b3) e=X(d1 f2 g0 c2) f=X(g3 g2 e1 d0) g=X(e2 h0 f1 f0) h=V(g1) ['name'='6_48'],A**22 + A**20 - 2*A**18 - 3*A**16 + A**14 + 5*A**12 + A**10 - 3*A**8 - 2*A**6 + A**4 + A**2,0,A**10*L1 + A**8*L2 - 2*A**6*L1 - 3*A**4*L2 + A**2*L1 + 4*L2 + 1 + L1/A**2 - 3*L2/A**4 - 2*L1/A**6 + L2/A**8 + L1/A**10,w**5 + w**4 - 2*w**3 - 3*w**2 + w + 5 + 1/w - 3/w**2 - 2/w**3 + w**(-4) + w**(-5),-2*A**24 + 4*A**22 - 2*A**21 - 4*A**20 + 7*A**19 + A**18 - 8*A**17 + 5*A**16 + 2*A**15 - 6*A**14 - 6*A**10 + 2*A**9 + 5*A**8 - 8*A**7 + A**6 + 7*A**5 - 4*A**4 - 2*A**3 + 4*A**2 - 2,6_48,6_48,False,False,False,unlikely,85,"(b0, a0c0c3d3, b1d2e3b2, f3e0c1b3, d1f2g0c2, g3g2e1d0, e2h0f1f0, g1)","V[0],X[0,1,2,3],X[1,4,5,2],X[6,7,4,3],X[7,8,9,5],X[10,11,8,6],X[9,12,11,10],V[12]"
6_49,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 d3 e0 b2) d=X(b3 e3 f3 c1) e=X(c2 f2 g3 d1) f=X(g1 g0 e1 d2) g=X(f1 f0 h0 e2) h=V(g2) ['name'='6_49'],A**20 - A**18 - 3*A**16 + 4*A**12 + 2*A**10 - 2*A**8 - 2*A**6 + A**4 + A**2,-2*t + 4 - 2/t,A**20 - A**18*L1 - 3*A**16 + 4*A**12 + 2*A**10*L1 - 2*A**8 - 2*A**6*L1 + A**4 + A**2*L1,-w**4 - w**3 + 3*w**2 + w - 4 - 1/w + 3/w**2 + w**(-3),-A**23 + A**22 + A**21 - 4*A**20 + 3*A**19 + 4*A**18 - 6*A**17 + 3*A**16 + 3*A**15 - 3*A**14 + A**13 + A**11 - 4*A**10 - 2*A**9 + 3*A**8 - 4*A**7 - 3*A**6 + 5*A**5 - 2*A**4 - 3*A**3 + 3*A**2 - 2,6_49,*,False,False,True,unlikely,86,"(b0, a0c0c3d0, b1d3e0b2, b3e3f3c1, c2f2g3d1, g1g0e1d2, f1f0h0e2, g2)","V[0],X[0,1,2,3],X[1,4,5,2],X[3,6,7,4],X[5,8,9,6],X[10,11,8,7],X[11,10,12,9],V[12]"
6_50,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 d3 e0 b2) d=X(b3 f0 f3 c1) e=X(c2 f2 g3 g1) f=X(d1 g0 e1 d2) g=X(f1 e3 h0 e2) h=V(g2) ['name'='6_50'],-A**18 + A**16 + 3*A**14 + A**12 - 4*A**10 - 3*A**8 + 2*A**6 + 3*A**4 - 1,t**2 - t - 1/t + t**(-2),-A**6*L1 + A**4*L2 + 3*A**2*L1 - L2 + 2 - 4*L1/A**2 - 3/A**4 + 2*L1/A**6 + 3/A**8 - 1/A**12,-w**3 - w**2 + 3*w + 3 - 4/w - 2/w**2 + 2/w**3 + w**(-4),2*A**23 - 4*A**21 + 3*A**20 + 3*A**19 - 7*A**18 + 2*A**17 + 5*A**16 - 5*A**15 + A**14 + 4*A**13 - A**12 + 5*A**9 - 2*A**8 - 3*A**7 + 8*A**6 - 3*A**5 - 5*A**4 + 5*A**3 - A**2 - 2*A + 1,6_50,*,False,False,True,unlikely,87,"(b0, a0c0c3d0, b1d3e0b2, b3f0f3c1, c2f2g3g1, d1g0e1d2, f1e3h0e2, g2)","V[0],X[0,1,2,3],X[1,4,5,2],X[3,6,7,4],X[5,8,9,10],X[6,11,8,7],X[11,10,12,9],V[12]"
6_51,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 d3 e3 b2) d=X(b3 e2 f0 c1) e=X(f3 g0 d1 c2) f=X(d2 g2 g1 e0) g=X(e1 f2 f1 h0) h=V(g3) ['name'='6_51'],-A**19 + 2*A**15 + A**13 - 3*A**11 - 3*A**9 + A**7 + 3*A**5 - A,0,A**4 - 2 - L1/A**2 + 3/A**4 + 3*L1/A**6 - 1/A**8 - 3*L1/A**10 + L1/A**14,-w**4 - w**3 + 3*w**2 + 3*w - 2 - 3/w + w**(-2) + w**(-3),-A**24 + 2*A**22 - A**21 - 2*A**20 + 5*A**19 + 2*A**18 - 3*A**17 + 4*A**16 + 2*A**15 - 3*A**14 + A**13 + A**11 - 3*A**10 + A**9 + 3*A**8 - 5*A**7 + A**6 + 4*A**5 - 2*A**4 - A**3 + 2*A**2 - 1,6_51,*,False,False,True,unlikely,88,"(b0, a0c0c3d0, b1d3e3b2, b3e2f0c1, f3g0d1c2, d2g2g1e0, e1f2f1h0, g3)","V[0],X[0,1,2,3],X[1,4,5,2],X[3,6,7,4],X[8,9,6,5],X[7,10,11,8],X[9,11,10,12],V[12]"
6_52,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e0 d1 b2) d=X(b3 c2 f3 e1) e=X(c1 d3 g0 f0) f=X(e3 g2 g1 d2) g=X(e2 f2 f1 h0) h=V(g3) ['name'='6_52'],-A**18 + 3*A**14 + 2*A**12 - 3*A**10 - 3*A**8 + A**6 + 3*A**4 - 1,0,-A**6*L1 + 3*A**2*L1 + 2 - 3*L1/A**2 - 3/A**4 + L1/A**6 + 3/A**8 - 1/A**12,-w**3 - w**2 + 3*w + 4 - 3/w - 3/w**2 + w**(-3) + w**(-4),A**24 + A**23 - 2*A**22 - A**21 + 3*A**20 - 2*A**19 - 5*A**18 + 4*A**17 + A**16 - 5*A**15 + 3*A**14 + 2*A**13 - 3*A**12 + A**9 - 5*A**8 + 4*A**6 - 6*A**5 + 5*A**3 - 2*A**2 - A + 1,6_52,*,False,False,True,unlikely,89,"(b0, a0c0c3d0, b1e0d1b2, b3c2f3e1, c1d3g0f0, e3g2g1d2, e2f2f1h0, g3)","V[0],X[0,1,2,3],X[1,4,5,2],X[3,5,6,7],X[4,7,8,9],X[9,10,11,6],X[8,11,10,12],V[12]"
6_53,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e0 d1 b2) d=X(b3 c2 f3 e1) e=X(c1 d3 g3 g2) f=X(g1 h0 g0 d2) g=X(f2 f0 e3 e2) h=V(f1) ['name'='6_53'],A**22 + A**20 - A**18 - 3*A**16 + 4*A**12 + 2*A**10 - 2*A**8 - 2*A**6 + A**2,t - 2 + 1/t,A**4 + A**2*L1 - 1 - 3*L1/A**2 + 4*L1/A**6 + 2/A**8 - 2*L1/A**10 - 2/A**12 + A**(-16),-w**4 - 2*w**3 + w**2 + 5*w + 3 - 3/w - 2/w**2,A**23 - A**22 - 3*A**21 + 3*A**20 + A**19 - 6*A**18 + 4*A**17 + 3*A**16 - 6*A**15 + A**14 + 2*A**13 - 3*A**12 - A**11 - A**10 + 2*A**9 - 4*A**8 - 2*A**7 + 7*A**6 - 4*A**5 - 2*A**4 + 6*A**3 - 2*A**2 - 2*A + 1,6_53,*,False,False,True,unlikely,90,"(b0, a0c0c3d0, b1e0d1b2, b3c2f3e1, c1d3g3g2, g1h0g0d2, f2f0e3e2, f1)","V[0],X[0,1,2,3],X[1,4,5,2],X[3,5,6,7],X[4,7,8,9],X[10,11,12,6],X[12,10,9,8],V[11]"
6_54,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e3 d1 b2) d=X(b3 c2 f0 e0) e=X(d3 g3 f1 c1) f=X(d2 e2 g1 g0) g=X(f3 f2 h0 e1) h=V(g2) ['name'='6_54'],-A**19 - A**17 + 2*A**13 + A**11 - 2*A**9 - 2*A**7 + A**3 + A,2*t - 4 + 2/t,A**(-8) + L1/A**10 - 2*L1/A**14 - 1/A**16 + 2*L1/A**18 + 2/A**20 - 1/A**24 - L1/A**26,w**4 + w**3 + w**2 - w - 2 + 1/w + w**(-2) - 1/w**3,A**25 + A**24 + A**23 + 2*A**21 + 2*A**20 - 2*A**19 + A**18 + 2*A**17 - 2*A**16 + A**15 + A**14 + 2*A**13 - A**12 + A**10 - 3*A**9 - A**8 + A**7 - A**6 - 2*A**5 + A**4 + A**3 - A**2 + 1,6_54,*,False,False,True,unlikely,91,"(b0, a0c0c3d0, b1e3d1b2, b3c2f0e0, d3g3f1c1, d2e2g1g0, f3f2h0e1, g2)","V[0],X[0,1,2,3],X[1,4,5,2],X[3,5,6,7],X[7,8,9,4],X[6,9,10,11],X[11,10,12,8],V[12]"
6_55,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e3 d1 b2) d=X(b3 c2 f3 e0) e=X(d3 g0 g3 c1) f=X(g2 h0 g1 d2) g=X(e1 f2 f0 e2) h=V(f1) ['name'='6_55'],A**22 - 2*A**18 - A**16 + 3*A**14 + 3*A**12 - 2*A**10 - 4*A**8 + 2*A**4 + A**2,-t + 2 - 1/t,A**16 - 2*A**12 - A**10*L1 + 3*A**8 + 3*A**6*L1 - 2*A**4 - 4*A**2*L1 + 2*L1/A**2 + A**(-4),w**4 + 2*w**3 - 3*w**2 - 5*w + 3 + 3/w,A**25 - 3*A**23 + A**22 + 4*A**21 - 6*A**20 + 7*A**18 - 6*A**17 - A**16 + 4*A**15 - 2*A**14 - A**13 - A**12 + 3*A**11 - 3*A**10 - 5*A**9 + 6*A**8 - A**7 - 6*A**6 + 5*A**5 + A**4 - 4*A**3 + A**2 + A - 1,6_55,*,False,False,True,unlikely,92,"(b0, a0c0c3d0, b1e3d1b2, b3c2f3e0, d3g0g3c1, g2h0g1d2, e1f2f0e2, f1)","V[0],X[0,1,2,3],X[1,4,5,2],X[3,5,6,7],X[7,8,9,4],X[10,11,12,6],X[8,12,10,9],V[11]"
6_56,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e3 f0 b2) d=X(b3 f3 g3 e0) e=X(d3 g2 g1 c1) f=X(c2 g0 h0 d1) g=X(f1 e2 e1 d2) h=V(f2) ['name'='6_56'],A**20 - A**16 + A**14 + 3*A**12 - 3*A**8 - 2*A**6 + A**4 + A**2,t - 2 + 1/t,A**(-4) - 1/A**8 + L1/A**10 + 3/A**12 - 3/A**16 - 2*L1/A**18 + A**(-20) + L1/A**22,w**3 + 3*w**2 - 4 - 2/w + 2/w**2 + w**(-3),A**22 + 3*A**21 - A**20 + A**19 + 4*A**18 - 2*A**17 + 3*A**15 - 2*A**14 - A**12 + A**11 - A**10 - 2*A**9 + 3*A**8 - A**7 - 2*A**6 + 2*A**5 + A**4 - 2*A**3 + A**2 + A - 1,6_56,*,False,False,True,unlikely,93,"(b0, a0c0c3d0, b1e3f0b2, b3f3g3e0, d3g2g1c1, c2g0h0d1, f1e2e1d2, f2)","V[0],X[0,1,2,3],X[1,4,5,2],X[3,6,7,8],X[8,9,10,4],X[5,11,12,6],X[11,10,9,7],V[12]"
6_57,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e3 f0 b2) d=X(b3 g0 e1 e0) e=X(d3 d2 f1 c1) f=X(c2 e2 g3 g1) g=X(d1 f3 h0 f2) h=V(g2) ['name'='6_57'],A**20 - 2*A**16 + 3*A**12 + 2*A**10 - 2*A**8 - 2*A**6 + A**2,-t**2 + 2*t - 2 + 2/t - 1/t**2,A**2*L1 - 2*L1/A**2 - L2/A**4 + A**(-4) + 3*L1/A**6 + 2*L2/A**8 - 2*L1/A**10 - 2*L2/A**12 + L2/A**16,w**5 + w**4 - 2*w**3 - w**2 + 3*w + 2 - 2/w - 1/w**2,A**22 + A**21 - 3*A**20 + 2*A**18 - 5*A**17 - A**16 + 2*A**15 - 3*A**14 - A**12 + A**11 - 2*A**10 - A**9 + 4*A**8 - A**7 - A**6 + 3*A**5 - 3*A**3 + A**2 + A - 1,6_57,*,False,False,True,unlikely,94,"(b0, a0c0c3d0, b1e3f0b2, b3g0e1e0, d3d2f1c1, c2e2g3g1, d1f3h0f2, g2)","V[0],X[0,1,2,3],X[1,4,5,2],X[3,6,7,8],X[8,7,9,4],X[5,9,10,11],X[6,11,12,10],V[12]"
6_58,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e3 f3 b2) d=X(b3 f2 g3 e0) e=X(d3 g2 g1 c1) f=X(g0 h0 d1 c2) g=X(f0 e2 e1 d2) h=V(f1) ['name'='6_58'],-A**19 + A**15 - 3*A**11 - 2*A**9 + 2*A**7 + 3*A**5 - A,t - 2 + 1/t,A**(-8) - 1/A**12 + 3/A**16 + 2*L1/A**18 - 2/A**20 - 3*L1/A**22 + L1/A**26,2*w**4 + 2*w**3 - 2*w**2 - 3*w + 1 + 1/w - 1/w**2 + w**(-4),2*A**23 + 2*A**22 + A**20 + 5*A**19 - 2*A**17 + 3*A**16 - 3*A**14 + A**13 - A**12 - A**11 - 3*A**10 + A**9 + A**8 - 4*A**7 + 3*A**6 + 2*A**5 - 2*A**4 + 2*A**2 - 1,6_58,*,False,False,True,unlikely,95,"(b0, a0c0c3d0, b1e3f3b2, b3f2g3e0, d3g2g1c1, g0h0d1c2, f0e2e1d2, f1)","V[0],X[0,1,2,3],X[1,4,5,2],X[3,6,7,8],X[8,9,10,4],X[11,12,6,5],X[11,10,9,7],V[12]"
6_59,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e3 f3 b2) d=X(b3 g0 e1 e0) e=X(d3 d2 f0 c1) f=X(e2 g3 g1 c2) g=X(d1 f2 h0 f1) h=V(g2) ['name'='6_59'],-A**19 + 2*A**15 + A**13 - 2*A**11 - 3*A**9 + A**7 + 2*A**5 - A,-t**2 + t + 1/t - 1/t**2,A**10*L1 - 2*A**6*L1 - A**4*L2 + 2*A**2*L1 + 2*L2 + 1 - L1/A**2 - 2*L2/A**4 + L2/A**8,w**5 + w**4 - 2*w**3 - 2*w**2 + 2*w + 3 - 1/w - 1/w**2,A**23 - 2*A**21 + A**20 + 2*A**19 - 3*A**18 - A**17 + 3*A**16 - 2*A**15 - 2*A**14 + A**13 - 2*A**12 - A**11 - 2*A**10 + 2*A**9 - A**8 - 3*A**7 + 4*A**6 - 2*A**4 + 2*A**3 + A**2 - A - 1,6_59,*,False,False,True,unlikely,96,"(b0, a0c0c3d0, b1e3f3b2, b3g0e1e0, d3d2f0c1, e2g3g1c2, d1f2h0f1, g2)","V[0],X[0,1,2,3],X[1,4,5,2],X[3,6,7,8],X[8,7,9,4],X[9,10,11,5],X[6,11,12,10],V[12]"
6_60,a=V(b0) b=X(a0 c0 c3 d3) c=X(b1 d2 e0 b2) d=X(f3 f2 c1 b3) e=X(c2 f1 g3 g1) f=X(g0 e1 d1 d0) g=X(f0 e3 h0 e2) h=V(g2) ['name'='6_60'],A**17 + 2*A**15 - 3*A**11 - 3*A**9 + A**7 + 2*A**5 - A,-t**2 - t + 4 - 1/t - 1/t**2,-A**20*L2 - 2*A**18*L1 + A**16*L2 - A**16 + 3*A**14*L1 + 3*A**12 - A**10*L1 - 2*A**8 + A**4,w**2 - 2*w - 2 + 3/w + 2/w**2 - 1/w**3,-A**23 + 2*A**21 - 2*A**19 + 3*A**18 + A**17 - 3*A**16 + A**15 + 2*A**14 - 2*A**13 + 2*A**11 - 2*A**10 - A**9 - 2*A**8 + 2*A**7 - 3*A**6 - 2*A**5 + 4*A**4 - 3*A**3 - 2*A**2 + A - 1,6_60,*,False,False,True,unlikely,97,"(b0, a0c0c3d3, b1d2e0b2, f3f2c1b3, c2f1g3g1, g0e1d1d0, f0e3h0e2, g2)","V[0],X[0,1,2,3],X[1,4,5,2],X[6,7,4,3],X[5,8,9,10],X[11,8,7,6],X[11,10,12,9],V[12]"
6_61,a=V(b0) b=X(a0 c0 c3 d3) c=X(b1 e0 f3 b2) d=X(f2 g0 e1 b3) e=X(c1 d2 g3 g2) f=X(g1 h0 d0 c2) g=X(d1 f0 e3 e2) h=V(f1) ['name'='6_61'],-2*A**18 - A**16 + 3*A**14 + 4*A**12 - A**10 - 3*A**8 + 2*A**4 - 1,-t + 2 - 1/t,-2*A**6*L1 - A**4 + 3*A**2*L1 + 4 - L1/A**2 - 3/A**4 + 2/A**8 - 1/A**12,-2*w**3 - 2*w**2 + 3*w + 5 - 1/w - 3/w**2 + w**(-4),A**24 - 2*A**22 + 2*A**20 - 3*A**19 - 3*A**18 + 5*A**17 - 4*A**15 + 5*A**14 + 2*A**13 - 2*A**12 + 3*A**11 + 2*A**10 + 2*A**9 - 3*A**8 + 3*A**7 + 3*A**6 - 6*A**5 + A**4 + 3*A**3 - 4*A**2 - A + 2,6_61,*,False,False,True,unlikely,98,"(b0, a0c0c3d3, b1e0f3b2, f2g0e1b3, c1d2g3g2, g1h0d0c2, d1f0e3e2, f1)","V[0],X[0,1,2,3],X[1,4,5,2],X[6,7,8,3],X[4,8,9,10],X[11,12,6,5],X[7,11,10,9],V[12]"
6_62,a=V(b0) b=X(a0 c0 d3 c1) c=X(b1 b3 e0 d0) d=X(c3 f3 e1 b2) e=X(c2 d2 g3 g2) f=X(g1 g0 h0 d1) g=X(f1 f0 e3 e2) h=V(f2) ['name'='6_62'],-2*A**17 - A**15 + 2*A**13 + 3*A**11 - A**9 - 3*A**7 - A**5 + A**3 + A,2*t**2 - 4 + 2/t**2,L2/A**4 + A**(-4) + L1/A**6 - L2/A**8 - 1/A**8 - 3*L1/A**10 + A**(-12) + 3*L1/A**14 + L2/A**16 - L1/A**18 - L2/A**20,-w**3 + w**2 + 3*w - 1 - 3/w + w**(-2) + w**(-3),-A**26 + A**24 - A**23 - 3*A**22 + 2*A**21 + A**20 - 5*A**19 + 2*A**18 + 2*A**17 - 3*A**16 + A**13 - 3*A**12 + A**11 + 3*A**10 - 4*A**9 - A**8 + 3*A**7 - 2*A**6 - 2*A**5 + 2*A**4 + A**3 - A**2 + 1,6_62,*,False,False,True,unlikely,99,"(b0, a0c0d3c1, b1b3e0d0, c3f3e1b2, c2d2g3g2, g1g0h0d1, f1f0e3e2, f2)","V[0],X[0,1,2,3],X[1,3,4,5],X[5,6,7,2],X[4,7,8,9],X[10,11,12,6],X[11,10,9,8],V[12]"
6_63,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 d3 e0 b2) d=X(b3 f0 e1 c1) e=X(c2 d2 f3 g0) f=X(d1 g3 g1 e2) g=X(e3 f2 h0 f1) h=V(g2) ['name'='6_63'],-A**18 - 2*A**16 + 2*A**14 + 4*A**12 + A**10 - 3*A**8 - 2*A**6 + A**4 + A**2,-t + 2 - 1/t,-A**12*L2 - 2*A**10*L1 + 2*A**8*L2 + 4*A**6*L1 - A**4*L2 + 2*A**4 - 3*A**2*L1 - 2 + L1/A**2 + A**(-4),-w**2 - 3*w + 1 + 5/w + 2/w**2 - 2/w**3 - 1/w**4,-2*A**23 + A**22 + 3*A**21 - 4*A**20 + A**19 + 5*A**18 - 5*A**17 + 3*A**15 - 3*A**14 + 4*A**11 - A**9 + 6*A**8 - A**7 - 4*A**6 + 4*A**5 - 3*A**3 + 2*A**2 + A - 1,6_63,*,False,False,True,unlikely,100,"(b0, a0c0c3d0, b1d3e0b2, b3f0e1c1, c2d2f3g0, d1g3g1e2, e3f2h0f1, g2)","V[0],X[0,1,2,3],X[1,4,5,2],X[3,6,7,4],X[5,7,8,9],X[6,10,11,8],X[9,11,12,10],V[12]"
6_64,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 d3 e3 b2) d=X(b3 f0 e0 c1) e=X(d2 f3 g3 c2) f=X(d1 g2 g0 e1) g=X(f2 h0 f1 e2) h=V(g1) ['name'='6_64'],A**17 - A**13 - 2*A**11 + 2*A**7 + A**5 - A**3 - A,t**2 - 2*t + 2 - 2/t + t**(-2),-A**14*L1 + A**10*L1 + A**8*L2 + A**8 - A**4*L2 - A**4 - A**2*L1 + 1 + L1/A**2,-w**3 - 2*w**2 + 3 + 1/w,-A**19 + 2*A**17 - A**16 - A**15 + 2*A**14 - A**13 - A**12 + A**11 - A**10 - 2*A**8 - A**6 - 3*A**5 + A**4 - 2*A**2 + A + 1,6_64,*,False,False,True,unlikely,101,"(b0, a0c0c3d0, b1d3e3b2, b3f0e0c1, d2f3g3c2, d1g2g0e1, f2h0f1e2, g1)","V[0],X[0,1,2,3],X[1,4,5,2],X[3,6,7,4],X[7,8,9,5],X[6,10,11,8],X[11,12,10,9],V[12]"
6_65,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e3 f0 b2) d=X(b3 f3 e1 e0) e=X(d3 d2 g0 c1) f=X(c2 g3 g1 d1) g=X(e2 f2 h0 f1) h=V(g2) ['name'='6_65'],A**13 - 2*A**9 - 2*A**7 + A**3 + A,t - 2 + 1/t,-L1/A**2 + 2*L1/A**6 + 2/A**8 - 1/A**12 - L1/A**14,-w**3 + 2*w + 2 - 1/w**2 - 1/w**3,-A**19 + A**18 + 2*A**17 + 2*A**15 + A**14 + 2*A**13 + A**11 + A**10 - A**9 - A**6 - A**5 - A**2 + 1,6_65,*,False,False,True,unlikely,102,"(b0, a0c0c3d0, b1e3f0b2, b3f3e1e0, d3d2g0c1, c2g3g1d1, e2f2h0f1, g2)","V[0],X[0,1,2,3],X[1,4,5,2],X[3,6,7,8],X[8,7,9,4],X[5,10,11,6],X[9,11,12,10],V[12]"
6_66,a=V(b0) b=X(a0 c0 c3 d3) c=X(b1 e0 f0 b2) d=X(f3 e2 e1 b3) e=X(c1 d2 d1 g0) f=X(c2 g3 g1 d0) g=X(e3 f2 h0 f1) h=V(g2) ['name'='6_66'],A**17 + A**15 - A**13 - 3*A**11 - A**9 + 2*A**7 + 2*A**5 - A**3 - A,-t + 2 - 1/t,-A**14*L1 - A**12 + A**10*L1 + 3*A**8 + A**6*L1 - 2*A**4 - 2*A**2*L1 + 1 + L1/A**2,-w**3 - 2*w**2 + 4 + 2/w - 1/w**2 - 1/w**3,-A**25 + A**23 - A**22 - A**21 + 2*A**20 + 2*A**19 - 2*A**18 + 3*A**16 - 2*A**15 - A**14 + 2*A**13 - A**12 + 3*A**9 - A**8 - A**7 + 4*A**6 - A**4 + 2*A**3 + A**2 - A - 1,6_66,*,False,False,True,unlikely,103,"(b0, a0c0c3d3, b1e0f0b2, f3e2e1b3, c1d2d1g0, c2g3g1d0, e3f2h0f1, g2)","V[0],X[0,1,2,3],X[1,4,5,2],X[6,7,8,3],X[4,8,7,9],X[5,10,11,6],X[9,11,12,10],V[12]"
6_67,a=V(b0) b=X(a0 c0 d0 c1) c=X(b1 b3 e3 e2) d=X(b2 e1 f3 f2) e=X(g0 d1 c3 c2) f=X(g3 g1 d3 d2) g=X(e0 f1 h0 f0) h=V(g2) ['name'='6_67'],A**16 + 2*A**14 - A**12 - 4*A**10 - A**8 + 3*A**6 + 3*A**4 - A**2 - 1,t - 2 + 1/t,A**4*L2 + 2*A**2*L1 - 2*L2 + 1 - 4*L1/A**2 + L2/A**4 - 2/A**4 + 3*L1/A**6 + 3/A**8 - L1/A**10 - 1/A**12,w**2 + 3*w + 1 - 5/w - 2/w**2 + 2/w**3 + w**(-4),-A**24 + A**23 + A**22 - 4*A**21 + A**20 + 4*A**19 - 5*A**18 + A**17 + 5*A**16 - 4*A**15 - A**14 + A**13 - 3*A**12 - 2*A**11 - 3*A**10 + 3*A**9 - A**8 - 4*A**7 + 7*A**6 - 4*A**4 + 4*A**3 - A**2 - 2*A + 1,6_67,*,False,False,True,unlikely,104,"(b0, a0c0d0c1, b1b3e3e2, b2e1f3f2, g0d1c3c2, g3g1d3d2, e0f1h0f0, g2)","V[0],X[0,1,2,3],X[1,3,4,5],X[2,6,7,8],X[9,6,5,4],X[10,11,8,7],X[9,11,12,10],V[12]"
6_68,a=V(b0) b=X(a0 c0 d3 c1) c=X(b1 b3 e3 e2) d=X(f3 f2 e0 b2) e=X(d2 g0 c3 c2) f=X(g3 g1 d1 d0) g=X(e1 f1 h0 f0) h=V(g2) ['name'='6_68'],-A**19 - 2*A**17 - A**15 + 2*A**13 + 3*A**11 - 2*A**7 - A**5 + A,3*t - 6 + 3/t,A**(-8) + 2*L1/A**10 + L2/A**12 - 2*L1/A**14 - 2*L2/A**16 - 1/A**16 + L2/A**20 + A**(-20) + L1/A**22 - L1/A**26,w**4 + 2*w**3 + 2*w**2 - w - 3 - 1/w + w**(-2),-A**22 - A**21 + A**20 - 4*A**18 + A**17 - 5*A**15 + A**13 - A**12 + 2*A**11 + A**10 + 2*A**9 - 2*A**8 - A**7 + 3*A**6 - 3*A**5 - A**4 + 3*A**3 - A**2 - A + 1,6_68,*,False,False,True,unlikely,105,"(b0, a0c0d3c1, b1b3e3e2, f3f2e0b2, d2g0c3c2, g3g1d1d0, e1f1h0f0, g2)","V[0],X[0,1,2,3],X[1,3,4,5],X[6,7,8,2],X[8,9,5,4],X[10,11,7,6],X[9,11,12,10],V[12]"
6_69,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 d3 e0 b2) d=X(b3 f0 f3 c1) e=X(c2 g0 g3 f1) f=X(d1 e3 g1 d2) g=X(e1 f2 h0 e2) h=V(g2) ['name'='6_69'],-A**18 + A**16 + 3*A**14 - 4*A**10 - 3*A**8 + 3*A**6 + 3*A**4 - 1,t - 2 + 1/t,-A**12 + A**10*L1 + 3*A**8 - 4*A**4 - 3*A**2*L1 + 3 + 3*L1/A**2 - L1/A**6,w**4 + w**3 - 3*w**2 - 2*w + 5 + 2/w - 2/w**2 - 1/w**3,A**23 - A**22 - 3*A**21 + 4*A**20 + 2*A**19 - 7*A**18 + 4*A**17 + 5*A**16 - 6*A**15 + 2*A**14 + 3*A**13 - 3*A**12 - A**11 + 4*A**9 - 3*A**8 - A**7 + 9*A**6 - 3*A**5 - 3*A**4 + 7*A**3 - 2*A**2 - 3*A + 1,6_69,*,False,False,True,unlikely,106,"(b0, a0c0c3d0, b1d3e0b2, b3f0f3c1, c2g0g3f1, d1e3g1d2, e1f2h0e2, g2)","V[0],X[0,1,2,3],X[1,4,5,2],X[3,6,7,4],X[5,8,9,10],X[6,10,11,7],X[8,11,12,9],V[12]"
6_70,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 d3 e3 b2) d=X(b3 f0 f3 c1) e=X(g3 g2 f1 c2) f=X(d1 e2 g0 d2) g=X(f2 h0 e1 e0) h=V(g1) ['name'='6_70'],A**22 - 2*A**18 - A**16 + 3*A**14 + 4*A**12 - A**10 - 4*A**8 - A**6 + A**4 + A**2,t - 2 + 1/t,A**4 - 2 - L1/A**2 + 3/A**4 + 4*L1/A**6 - 1/A**8 - 4*L1/A**10 - 1/A**12 + L1/A**14 + A**(-16),-w**4 - w**3 + 3*w**2 + 4*w - 1 - 4/w + w**(-3),-A**24 + 4*A**22 - 5*A**20 + 6*A**19 + 3*A**18 - 7*A**17 + 3*A**16 + 3*A**15 - 4*A**14 + A**13 + 2*A**12 + 3*A**11 - 3*A**10 + A**9 + 6*A**8 - 7*A**7 - 2*A**6 + 6*A**5 - 3*A**4 - 3*A**3 + 3*A**2 + A - 1,6_70,*,False,False,True,unlikely,107,"(b0, a0c0c3d0, b1d3e3b2, b3f0f3c1, g3g2f1c2, d1e2g0d2, f2h0e1e0, g1)","V[0],X[0,1,2,3],X[1,4,5,2],X[3,6,7,4],X[8,9,10,5],X[6,10,11,7],X[11,12,9,8],V[12]"
